URL,U ID,Domain,Department,Name,Description,Type,Visits,Creation Date,Refresh rate,Last Update Date (data),Last Updated,Category,Keywords,Downloads,Owner,Owner UID,Contact Email,License,Data Provided By,Source Link,Routing & Approval,api_endpoint,System,Does this data have a Location column? (Yes or No),What geographic unit is the data collected?,geometryType,hasAttachments
https://data.lacity.org/d/7w5j-7jjp,7w5j-7jjp,data.lacity.org,Economic and Workforce Development,EWDD - Worksource Center Program Performance Outcomes,"The WSC program, funded through the Workforce Investment Act (WIA); National Emergency Grant (NEG) and other competitive grants, provides employment training and placement services for adults and dislocated workers, with a special emphasis on vulnerable populations, including persons with disabilities, veterans, homeless, English-language learners and older workers.  Annual goals are established by California Employment Development Department and the US Department of Labor.",dataset,428,05/29/2014 10:16:00 PM +0000,,05/29/2014 10:19:00 PM +0000,,A Prosperous City,"ewdd,worksource,program performance,outcomes",684,Economic and Workforce Dev OpenData,utpt-bj92,,Creative Commons 1.0 Universal (Public Domain Dedication),May Smith,,,https://data.lacity.org/resource/7w5j-7jjp.json,,,,,
https://data.lacity.org/d/v7bd-m54z,v7bd-m54z,data.lacity.org,,Occ Data Crm 2016 08052016,,dataset,3,08/05/2016 06:52:00 PM +0000,Weekly,08/05/2016 06:54:00 PM +0000,,,,1,LAPD OpenData,art8-rc4x,,,,,Not in Queue,https://data.lacity.org/resource/v7bd-m54z.json,,Yes,Latitude/longitude,,
https://data.lacity.org/d/qq76-f566,qq76-f566,data.lacity.org,LADWP,Mayor's ED No.5 GPCD Target Progress,"This metric measures the average total daily water use in Los Angeles, divided by the total number of residents. As this figure includes commercial, industrial, and institutional water use, this figure does not represent the average personal daily use of an individual Angeleno.",dataset,1,05/30/2014 10:17:00 PM +0000,Monthly,03/13/2017 08:02:00 PM +0000,,A Livable and Sustainable City,"water,conservation,per capita,water use",0,LA DWP OpenData,hb8e-gdsp,,Creative Commons 1.0 Universal (Public Domain Dedication),,,Not in Queue,https://data.lacity.org/resource/qq76-f566.json,,No,,,
https://data.lacity.org/d/8yaq-2fpu,8yaq-2fpu,data.lacity.org,LADWP,DWP - Percentage Of Water Purchased From MWD  Each Fiscal Year,"Los Angeles gets its water from several sources, including local water supplies, recycled water and the Owens Valley. When those sources do not provide enough to meet demand, the DWP must purchase water on the open market from the Metropolitan Water District. Water from the MWD costs more than the other sources, so keeping purchases from MWD low is important to ensuring stable and affordable rates for DWP customers.",dataset,343,05/30/2014 10:10:00 PM +0000,Annual,03/13/2017 06:38:00 PM +0000,,A Livable and Sustainable City,"dwp,water,mwd,local,in-basin,metropolitan water district,imported water",674,LA DWP OpenData,hb8e-gdsp,,Creative Commons 1.0 Universal (Public Domain Dedication),,,,https://data.lacity.org/resource/8yaq-2fpu.json,,No,,,
https://data.lacity.org/d/mn5u-es5j,mn5u-es5j,data.lacity.org,Other,El Pueblo Tours,The number of tours provided by the Angelitas del Pueblo of the historic monument.,dataset,2,05/29/2014 09:15:00 PM +0000,Daily,06/15/2017 11:26:00 PM +0000,,A Livable and Sustainable City,tours,0,El Pueblo OpenData,rz8e-rup2,,Creative Commons 1.0 Universal (Public Domain Dedication),El Pueblo Historical Monument,http://elpueblo.lacity.org/index.htm,Not in Queue,https://data.lacity.org/resource/mn5u-es5j.json,,,,,
https://data.lacity.org/d/fbp3-mg2w,fbp3-mg2w,data.lacity.org,LAFD,First In Districts,Fire Station Districts,gis map,586,04/24/2014 05:02:00 PM +0000,,11/29/2016 06:41:00 PM +0000,,A Safe City,"fire,fire station districts,lafd",534,Fire OpenData,9uet-7vvk,kurt.sato@lacity.org,Creative Commons 1.0 Universal (Public Domain Dedication),,,,https://data.lacity.org/resource/fbp3-mg2w.json,,,,,
https://data.lacity.org/d/j5gu-e65j,j5gu-e65j,data.lacity.org,,Rental Contracts Completed at El Pueblo Historical Monument,Rental of El Pueblo property for filming or event activities.,dataset,1,05/29/2014 11:55:00 PM +0000,Daily,10/12/2016 10:32:00 PM +0000,,A Livable and Sustainable City,site rental,0,El Pueblo OpenData,rz8e-rup2,,Public Domain,El Pueblo,http://elpueblo.lacity.org/index.htm,Not in Queue,https://data.lacity.org/resource/j5gu-e65j.json,,Yes,,,
https://data.lacity.org/d/hm4q-anv8,hm4q-anv8,data.lacity.org,,Museum Visitors,"Individual visits to El Pueblo museums, per month.",dataset,1,05/29/2014 10:51:00 PM +0000,Daily,10/12/2016 10:54:00 PM +0000,,A Livable and Sustainable City,museums,0,El Pueblo OpenData,rz8e-rup2,,Public Domain,El Pueblo Historical Monument,http://elpueblo.lacity.org/index.htm,Not in Queue,https://data.lacity.org/resource/hm4q-anv8.json,,,,,
https://data.lacity.org/d/8a3v-f7cr,8a3v-f7cr,data.lacity.org,,LASAN:  Number of Catch Basins Cleaned,Catch Basins cleaned is reported monthly by LA Sanitation.  Fiscal year runs July - June.,dataset,167,11/07/2014 10:23:00 PM +0000,Quarterly,04/25/2017 10:48:00 PM +0000,,A Livable and Sustainable City,"lasan,bureau of sanitation,sanitation,catch basins,sewers,storm drains",281,Public Works: Sanitation OpenData,jwvk-b9mh,,Creative Commons 1.0 Universal (Public Domain Dedication),,,,https://data.lacity.org/resource/8a3v-f7cr.json,,,,,
https://data.lacity.org/d/2r54-26qp,2r54-26qp,data.lacity.org,,Work Orders Completed: El Pueblo Historical Monument,Work orders are maintenance and repair items in and around the El Pueblo Historical Monument historic monument.,dataset,2,05/30/2014 11:29:00 PM +0000,Daily,10/12/2016 10:34:00 PM +0000,,A Livable and Sustainable City,historic buildings,0,El Pueblo OpenData,rz8e-rup2,,Public Domain,El Pueblo Historical Monument,http://elpueblo.lacity.org/index.htm,Not in Queue,https://data.lacity.org/resource/2r54-26qp.json,,,,,
https://controllerdata.lacity.org/d/brvc-bcb9,brvc-bcb9,controllerdata.lacity.org,,Home Page - Resources,SOCRATA Dataset,dataset,173,09/02/2014 11:26:00 PM +0000,,10/08/2014 05:16:00 PM +0000,,,,32,Dylan Bussone,vcvp-yass,,,,,,https://controllerdata.lacity.org/resource/brvc-bcb9.json,,,,,
https://data.lacity.org/d/d4vt-ypi8,d4vt-ypi8,data.lacity.org,LAPD,LAPD Arrests 2015,Arrests made in the City of Los Angeles,dataset,895,03/10/2016 05:30:00 PM +0000,Annual,07/19/2017 09:38:00 PM +0000,,A Safe City,"lapd,arrests",600,LAPD OpenData,art8-rc4x,n4490@lapd.online,Creative Commons 1.0 Universal (Public Domain Dedication),,,,https://data.lacity.org/resource/d4vt-ypi8.json,,Yes,,,
https://data.lacity.org/d/ix27-hj23,ix27-hj23,data.lacity.org,LAPD,Open Data ARR 2015,Arrests made in the City of Los Angeles,dataset,2,03/10/2016 05:30:00 PM +0000,Annual,04/28/2016 10:41:00 PM +0000,,A Safe City,"lapd,arrests",0,LAPD OpenData,art8-rc4x,n4490@lapd.online,Creative Commons 1.0 Universal (Public Domain Dedication),,,Not in Queue,https://data.lacity.org/resource/ix27-hj23.json,,Yes,,,
https://controllerdata.lacity.org/d/ppqu-esu9,ppqu-esu9,controllerdata.lacity.org,Controller,Enterprise Pledged Revenue Coverage,"CAFR Pages 356-357.

Airports, Harbor, Power, Sewers, and Water Enterprise Operations. Operating Revenues and Expenditures. Last Ten Fiscal Years. (amounts expressed in thousands)",dataset,180,01/25/2014 11:09:00 PM +0000,Annual,04/01/2015 04:05:00 AM +0000,,Budget,"revenue,coverage,city of los angeles,city of los angeles controller,city of la,city of la controller,ron galperin,comprehensive annual financial report,cafr,net position,asset type,asset type group,activity type,cafr statistical section",337,Edwin Avanessian,7c7a-resi,,Public Domain,Controller,http://controller.lacity.org/stellent/groups/ElectedOfficials/@CTR_Contributor/documents/Contributor_Web_Content/LACITYP_027750.pdf#page=400,,https://controllerdata.lacity.org/resource/ppqu-esu9.json,CAFR,,,,
https://data.lacity.org/d/bjnm-avxa,bjnm-avxa,data.lacity.org,Transportation,LADOT DASH and Commuter Express Routes and Stops,A map showing the location of LADOT DASH and Commuter Express Routes and Stops.,gis map,475,05/19/2014 11:23:00 PM +0000,Annual,11/29/2016 06:42:00 PM +0000,,A Livable and Sustainable City,"dash routes,dash stops,ladot dash",167,LA DOT OpenData,8b8n-vh2w,,Creative Commons 1.0 Universal (Public Domain Dedication),Transportation,http://ladottransit.com/,,https://data.lacity.org/resource/bjnm-avxa.json,,Yes,Latitude/longitude,,
https://data.lacity.org/d/t24g-hqix,t24g-hqix,data.lacity.org,LADWP,LADWP Power Poles Replaced,Cumulative number of poles replaced annually (fiscal year) under the LADWP Power System Reliability Program,dataset,431,05/23/2014 11:02:00 PM +0000,Quarterly,06/09/2017 09:37:00 PM +0000,,A Well Run City,"power polls,reliability",673,LA DWP OpenData,hb8e-gdsp,,Creative Commons 1.0 Universal (Public Domain Dedication),LADWP,,,https://data.lacity.org/resource/t24g-hqix.json,,No,,,
https://data.lacity.org/d/fggz-impk,fggz-impk,data.lacity.org,Other,Work Orders Completed: El Pueblo Historical Monument,Work orders are maintenance and repair items in and around the El Pueblo Historical Monument historic monument.,dataset,1,05/30/2014 11:29:00 PM +0000,Daily,06/15/2017 11:16:00 PM +0000,,A Livable and Sustainable City,historic buildings,0,El Pueblo OpenData,rz8e-rup2,,Creative Commons 1.0 Universal (Public Domain Dedication),El Pueblo Historical Monument,http://elpueblo.lacity.org/index.htm,Not in Queue,https://data.lacity.org/resource/fggz-impk.json,,,,,
https://data.lacity.org/d/9r8n-8245,9r8n-8245,data.lacity.org,Bureau of Street Lighting,Bureau Of Street Lighting (BSL) - Performance Metrics,This dataset contains metrics that measure the operational performance of the Bureau of Street Lighting. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,dataset,2,07/31/2014 05:23:00 PM +0000,Monthly,10/27/2016 06:23:00 PM +0000,,A Livable and Sustainable City,"bureau of street lighting,bsl,performance,metrics",0,Public Works: Street Lighting OpenData,kmuv-58sk,,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Street Lighting,,Not in Queue,https://data.lacity.org/resource/9r8n-8245.json,,No,City,,
https://data.lacity.org/d/2afr-vcc5,2afr-vcc5,data.lacity.org,LACERS,LACERStat,"In conjunction with our fiduciary responsibility and in line with our commitment to establish a trustworthy lifelong relationship with our members, LACERS has created LACERStat.
LACERStat is a collection of publicly accessible datasets reformatted into user friendly charts and graphs that provide graphical illustrations of fundamental statistics.",href,338,05/30/2014 03:40:00 PM +0000,,11/29/2016 06:41:00 PM +0000,,A Well Run City,,98,David Nuno,u3xw-vtaz,david.nuno@lacers.org,Creative Commons 1.0 Universal (Public Domain Dedication),LACERS,,,https://data.lacity.org/resource/2afr-vcc5.json,,,,,
https://data.lacity.org/d/jtpx-zrh7,jtpx-zrh7,data.lacity.org,Other,Rental Contracts Completed at El Pueblo Historical Monument,Rental of El Pueblo property for filming or event activities.,dataset,1,05/29/2014 11:55:00 PM +0000,Daily,05/24/2017 05:35:00 PM +0000,,A Livable and Sustainable City,site rental,0,El Pueblo OpenData,rz8e-rup2,,Creative Commons 1.0 Universal (Public Domain Dedication),El Pueblo,http://elpueblo.lacity.org/index.htm,Not in Queue,https://data.lacity.org/resource/jtpx-zrh7.json,,Yes,,,
https://data.lacity.org/d/2gaj-9ajt,2gaj-9ajt,data.lacity.org,,LA_CRIME_DATA,,filter,"2,063",03/14/2016 01:56:00 PM +0000,Monthly,12/07/2016 04:18:00 PM +0000,,A Safe City,"police,crime,collisions,lapd,traffic,safety",33,Wayne R,k4kb-7s34,,Creative Commons 1.0 Universal (Public Domain Dedication),,,Not in Queue,https://data.lacity.org/resource/2gaj-9ajt.json,,Yes,,,
https://controllerdata.lacity.org/d/ubgw-zbnm,ubgw-zbnm,controllerdata.lacity.org,Controller,Financial Reports & Documents,"A repository of financial documents, statements and reports relating to all aspects of City operations.",dataset,1,02/27/2015 10:48:00 PM +0000,As Needed,05/03/2017 06:30:00 PM +0000,,Audits and Reports,reports,0,Controller's Office,mnkj-bu52,,Public Domain,Controller,http://controller.lacity.org,Not in Queue,https://controllerdata.lacity.org/resource/ubgw-zbnm.json,Financial Reporting,,,,
https://data.lacity.org/d/4ftr-pfem,4ftr-pfem,data.lacity.org,LADWP,LADWP Energy Efficiency for FY 13-14,Listing of LADWP's Energy Efficiency Programs and Energy Savings for Fiscal Year 2013-14,dataset,281,05/15/2014 01:05:00 AM +0000,,05/19/2014 08:35:00 PM +0000,,A Livable and Sustainable City,"energy efficiency,conservation",551,Steve Baule,7q7s-tyf3,,Creative Commons 1.0 Universal (Public Domain Dedication),LADWP,,,https://data.lacity.org/resource/4ftr-pfem.json,,,,,
https://data.lacity.org/d/ji4u-3yhf,ji4u-3yhf,data.lacity.org,,Zoo - % of restrooms inspected weekly (Annually FY),This represents the % of the time that daily restroom plumbing infrastructure inspections are conducted.,chart,151,08/07/2014 06:08:00 PM +0000,,04/22/2015 09:17:00 PM +0000,,,"zoo,performance,metrics",10,Miguel Sangalang,tyhz-nfmm,,Creative Commons 1.0 Universal (Public Domain Dedication),,,,https://data.lacity.org/resource/ji4u-3yhf.json,,,,,
https://data.lacity.org/d/9rnf-tnn6,9rnf-tnn6,data.lacity.org,Transportation,Western PPD,Western Area Preferential Parking District,gis map,364,05/14/2014 11:04:00 PM +0000,Annual,11/29/2016 06:43:00 PM +0000,,A Livable and Sustainable City,"preferential parking,permit parking,residential parking",56,LA DOT OpenData,8b8n-vh2w,,Creative Commons 1.0 Universal (Public Domain Dedication),Transportation,http://ladot.lacity.org/what-we-do/parking/parking-permits,,https://data.lacity.org/resource/9rnf-tnn6.json,,Yes,Other,,
https://data.lacity.org/d/iz73-c344,iz73-c344,data.lacity.org,City Clerk,Election 2013 May General Voting Results,Statement of Votes Cast of the Election Results,dataset,157,05/30/2014 02:37:00 PM +0000,,05/30/2014 02:38:00 PM +0000,,A Well Run City,,383,City Clerk OpenData,ika6-27vg,clerk.election@lacity.org,Creative Commons 1.0 Universal (Public Domain Dedication),,,,https://data.lacity.org/resource/iz73-c344.json,,,,,
https://data.lacity.org/d/y2uu-frfd,y2uu-frfd,data.lacity.org,Other,Work Orders Completed: El Pueblo Historical Monument,Work orders are maintenance and repair items in and around the El Pueblo Historical Monument historic monument.,dataset,2,05/30/2014 11:29:00 PM +0000,Daily,03/20/2017 09:44:00 PM +0000,,A Livable and Sustainable City,historic buildings,0,El Pueblo OpenData,rz8e-rup2,,Creative Commons 1.0 Universal (Public Domain Dedication),El Pueblo Historical Monument,http://elpueblo.lacity.org/index.htm,Not in Queue,https://data.lacity.org/resource/y2uu-frfd.json,,,,,
https://data.lacity.org/d/w7er-y8t7,w7er-y8t7,data.lacity.org,LA Sanitation,"LASAN:  Solid Resources Tonnages - Bulky Item, E-Waste, and White Goods","Monthly tonnages reported by district yards.  White goods include large household appliances such as refrigerators, washers, and dryers.",dataset,2,12/01/2015 02:06:00 AM +0000,Monthly,05/03/2017 03:03:00 PM +0000,,A Livable and Sustainable City,"lasan,tonnage,waste,garbage,solid resources,sanitation,bulky item,e-waste,white goods",0,Public Works: Sanitation OpenData,jwvk-b9mh,irene.cruz@lacity.org,Creative Commons 1.0 Universal (Public Domain Dedication),LA Sanitation,,Not in Queue,https://data.lacity.org/resource/w7er-y8t7.json,,No,,,
https://controllerdata.lacity.org/d/ksxy-5yhc,ksxy-5yhc,controllerdata.lacity.org,,Enterprise Operating Revenues (CAFR Pages 356-357),Last Ten Fiscal Years (amounts expressed in thousands) CAFR,chart,117,02/13/2014 02:20:00 AM +0000,,04/01/2015 04:05:00 AM +0000,,Finance,"revenue,expenditures,city of los angeles,city of los angeles controller,city of la,city of la controller,ron galperin,comprehensive annual financial report,cafr,net position,asset type,asset type group,activity type,cafr statistical section",52,Edwin Avanessian,7c7a-resi,,Public Domain,Controller,http://controller.lacity.org/stellent/groups/ElectedOfficials/@CTR_Contributor/documents/Contributor_Web_Content/LACITYP_027750.pdf#page=400,,https://controllerdata.lacity.org/resource/ksxy-5yhc.json,,,,,
https://data.lacity.org/d/5qhm-gdrd,5qhm-gdrd,data.lacity.org,,Department on Disability - Performance Metrics,,dataset,254,08/26/2014 08:32:00 PM +0000,,02/25/2015 07:41:00 PM +0000,,,"disability,department on disability",609,Miguel Sangalang,tyhz-nfmm,,Creative Commons 1.0 Universal (Public Domain Dedication),Department on Disability,,,https://data.lacity.org/resource/5qhm-gdrd.json,,,,,
https://data.lacity.org/d/pj6b-cyfv,pj6b-cyfv,data.lacity.org,Other,Museum Visitors,"Individual visits to El Pueblo museums, per month.",dataset,2,05/29/2014 10:51:00 PM +0000,Daily,03/20/2017 10:22:00 PM +0000,,A Livable and Sustainable City,museums,0,El Pueblo OpenData,rz8e-rup2,,Creative Commons 1.0 Universal (Public Domain Dedication),El Pueblo Historical Monument,http://elpueblo.lacity.org/index.htm,Not in Queue,https://data.lacity.org/resource/pj6b-cyfv.json,,,,,
https://data.lacity.org/d/ua2t-sunt,ua2t-sunt,data.lacity.org,Other,Cultural & Special Events at El Pueblo Historical Monument,Number and type of events at El Pueblo,dataset,1,05/30/2014 12:42:00 AM +0000,Daily,08/02/2017 04:16:00 PM +0000,,A Livable and Sustainable City,"events,culture",0,El Pueblo OpenData,rz8e-rup2,,Creative Commons 1.0 Universal (Public Domain Dedication),El Pueblo Historical Monument,http://elpueblo.lacity.org/index.htm,Not in Queue,https://data.lacity.org/resource/ua2t-sunt.json,,,,,
